measured_from,datetime,lat,lng,precise
P2,2024:04:27 13:35:05,45.82843333333334,15.220283333333333,on
P2,2024:04:27 13:35:05,45.82843333333334,15.220283333333333,on
P2,2024:04:27 13:35:06,45.82843333333334,15.220283333333333,on
P2,2024:04:27 13:35:07,45.82843333333334,15.220283333333333,on
P2,2024:04:27 13:35:07,45.82843055555556,15.220286111111111,on
P2,2024:04:27 13:35:08,45.82843333333334,15.22028888888889,on
P2,2024:04:27 13:35:09,45.82843333333334,15.22028888888889,on
P2,2024:04:27 13:35:09,45.82843055555556,15.220294444444445,on
P2,2024:04:27 13:35:10,45.82843055555556,15.22028888888889,on
P2,2024:04:27 13:35:10,45.82843055555556,15.220294444444445,on
P2,2024:04:27 13:35:11,45.82843055555556,15.220286111111111,on
P2,2024:04:27 13:35:11,45.82843333333334,15.22028888888889,on
P2,2024:04:27 13:35:12,45.82843055555556,15.220286111111111,on
P2,2024:04:27 13:35:12,45.82843055555556,15.220286111111111,on
P2,2024:04:27 13:35:13,45.82843055555556,15.220283333333333,on
P2,2024:04:27 13:35:13,45.82843055555556,15.220286111111111,on
P2,2024:04:27 13:35:14,45.82843055555556,15.220280555555556,on
P2,2024:04:27 13:35:14,45.82843055555556,15.220283333333333,on
P2,2024:04:27 13:35:15,45.82843055555556,15.220280555555556,on
P2,2024:04:27 13:35:16,45.82843055555556,15.220277777777778,on
P2,2024:04:27 13:35:16,45.82843055555556,15.220277777777778,on
P2,2024:04:27 13:35:17,45.82843055555556,15.220277777777778,on
P2,2024:04:27 13:35:17,45.82843055555556,15.220277777777778,on
P2,2024:04:27 13:35:18,45.82843333333334,15.220280555555556,on
P2,2024:04:27 13:35:18,45.82843333333334,15.220280555555556,on
P2,2024:04:27 13:35:19,45.82843888888889,15.220283333333333,on
P2,2024:04:27 13:35:19,45.82843888888889,15.220283333333333,on
P2,2024:04:27 13:35:20,45.82843333333334,15.220286111111111,on
P2,2024:04:27 13:35:20,45.82843333333334,15.220286111111111,on
P2,2024:04:27 13:35:21,45.82843333333334,15.220286111111111,on
P2,2024:04:27 13:35:31,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:34,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:35,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:35,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:37,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:37,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:38,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:38,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:39,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:39,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:40,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:40,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:41,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:41,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:42,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:42,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:43,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:44,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:44,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:45,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:45,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:46,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:47,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:47,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:48,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:49,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:49,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:50,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:51,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:51,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:52,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:53,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:54,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:54,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:55,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:56,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:56,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:57,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:57,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:58,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:58,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:59,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:35:59,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:36:00,45.80892222222222,15.227494444444444,off
P2,2024:04:27 13:36:01,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:36:33,45.82843055555556,15.220280555555556,on
P3,2024:04:27 13:36:34,45.828425,15.220286111111111,on
P3,2024:04:27 13:36:34,45.82843055555556,15.220283333333333,on
P3,2024:04:27 13:36:35,45.828425,15.22028888888889,on
P3,2024:04:27 13:36:35,45.828425,15.220286111111111,on
P3,2024:04:27 13:36:36,45.82842222222222,15.22029722222222,on
P3,2024:04:27 13:36:36,45.828425,15.22028888888889,on
P3,2024:04:27 13:36:37,45.82842222222222,15.22029722222222,on
P3,2024:04:27 13:36:37,45.82842222222222,15.2203,on
P3,2024:04:27 13:36:38,45.82841944444445,15.220308333333334,on
P3,2024:04:27 13:36:38,45.82842222222222,15.2203,on
P3,2024:04:27 13:36:39,45.82841388888889,15.220316666666667,on
P3,2024:04:27 13:36:39,45.82841944444445,15.220308333333334,on
P3,2024:04:27 13:36:40,45.82841388888889,15.220316666666667,on
P3,2024:04:27 13:36:40,45.82841111111112,15.220325,on
P3,2024:04:27 13:36:41,45.828408333333336,15.220336111111113,on
P3,2024:04:27 13:36:41,45.82841111111112,15.220325,on
P3,2024:04:27 13:36:42,45.828408333333336,15.220336111111113,on
P3,2024:04:27 13:36:43,45.82840277777778,15.220347222222223,on
P3,2024:04:27 13:36:43,45.82840277777778,15.220347222222223,on
P3,2024:04:27 13:36:44,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:44,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:44,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:45,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:45,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:46,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:47,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:47,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:48,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:49,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:49,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:49,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:50,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:50,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:51,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:51,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:52,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:52,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:53,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:53,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:36:54,45.82840277777778,15.220358333333332,on
P3,2024:04:27 13:37:11,45.82836666666667,15.220608333333333,on
P3,2024:04:27 13:37:12,45.82836666666667,15.220608333333333,on
P3,2024:04:27 13:37:12,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:13,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:13,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:14,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:14,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:15,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:15,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:16,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:16,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:17,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:17,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:18,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:18,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:19,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:19,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:20,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:20,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:21,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:22,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:22,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:23,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:23,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:24,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:25,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:25,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:26,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:27,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:28,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:28,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:29,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:30,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:30,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:31,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:32,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:32,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:33,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:34,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:35,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:35,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:36,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:37,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:38,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:38,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:39,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:40,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:41,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:42,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:42,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:43,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:44,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:47,45.82836666666667,15.220605555555556,on
P3,2024:04:27 13:37:53,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:53,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:53,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:54,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:55,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:56,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:57,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:57,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:58,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:59,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:59,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:37:59,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:00,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:01,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:01,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:01,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:02,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:02,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:03,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:04,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:05,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:05,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:06,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:07,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:08,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:10,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:11,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:11,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:11,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:12,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:13,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:13,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:13,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:14,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:15,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:15,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:16,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:17,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:17,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:18,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:19,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:20,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:21,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:21,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:22,45.80892222222222,15.227494444444444,off
